season,week,contestant,fan_mean,fan_hdi_low,fan_hdi_high
2,5,Stacy Keibler,0.16834209390040636,0.00368641340184081,0.32797546305054476
2,5,Tia Carrere,0.10587904035321993,0.0005607598358732743,0.21949327522180354
2,5,George Hamilton,0.2081514392688042,0.005531796771663695,0.3908575208908965
2,5,Jerry Rice,0.21060755219991553,0.029892428940307584,0.36784372039611507
2,5,Drew Lachey,0.15166022841693147,5.0232029518032864e-05,0.3175352040590157
2,5,Lisa Rinna,0.15535964588307344,0.001086292876601197,0.3371208945485479
2,6,Stacy Keibler,0.17761052673986094,0.013554596550742558,0.36370020157621424
2,6,George Hamilton,0.09935156809065727,0.00030700010028869573,0.20468543750746288
2,6,Jerry Rice,0.30962297895846025,0.14946587137403272,0.4656941901539185
2,6,Drew Lachey,0.19128886623323724,0.015883501862112386,0.36459048089618845
2,6,Lisa Rinna,0.22212606000406285,0.06352859584898032,0.3480617233570735
2,7,Drew Lachey,0.2138325995793829,0.0004476904488230904,0.4081100776604625
2,7,Jerry Rice,0.36045343391703627,0.18176871645479595,0.5683802039450101
2,7,Stacy Keibler,0.29374355719612943,0.12187272547085284,0.4877028727052978
2,7,Lisa Rinna,0.13197040933838974,0.006453646962510384,0.24537346815854671
3,1,Mario Lopez,0.08813997201103424,0.010003710486087997,0.28353344978727546
3,1,Sara Evans,0.1144288769759795,0.012513190192447402,0.2929740001896127
3,1,Monique Coleman,0.08421948191025422,0.010039727086911386,0.18888637811067718
3,1,Harry Hamlin,0.11175847615550304,0.01029141306902155,0.278884708248553
3,1,Jerry Springer,0.10294245443155496,0.010829465311932292,0.29276852807544984
3,1,Willa Ford,0.09236859362933576,0.010366407280445546,0.2433464645410368
3,1,Tucker Carlson,0.02867059067264661,0.010019639757964924,0.05436947048641047
3,1,Vivica A. Fox,0.09111766697679372,0.010040760550362682,0.22059402009744533
3,1,Joey Lawrence,0.08092904233095918,0.010266956226626251,0.20260874831385284
3,1,Shanna Moakler,0.09541316180038444,0.01005555997713168,0.20237384315124737
3,1,Emmitt Smith,0.11001168309914004,0.010075220418131914,0.2594828320090296
3,2,Mario Lopez,0.09941607654257033,0.022196866711519783,0.2026510630744291
3,2,Sara Evans,0.15262251597479023,0.025603706817851447,0.2932307903305623
3,2,Monique Coleman,0.10648639460066703,0.012195119913887144,0.2082942754592687
3,2,Harry Hamlin,0.10065580346172333,0.021020748521135835,0.19291985113364687
3,2,Jerry Springer,0.10988983967486471,0.027702663531628015,0.21756305016742988
3,2,Willa Ford,0.0999709045750207,0.022516375221489634,0.22443959814315445
3,2,Vivica A. Fox,0.10632023548370333,0.013291102133317731,0.239684555361288
3,2,Joey Lawrence,0.10327008566203369,0.011034995168667532,0.24995691303264395
3,2,Shanna Moakler,0.024600345818968233,0.010243212334529645,0.04785820341163161
3,2,Emmitt Smith,0.09676779828760544,0.013995610665452594,0.2041799919875421
3,3,Mario Lopez,0.12341637054616847,0.01977325283622762,0.23724063190744743
3,3,Sara Evans,0.13103583611045616,0.010022821957975662,0.28176491302490553
3,3,Monique Coleman,0.11639311249407273,0.010266820374980409,0.29147568477474317
3,3,Harry Hamlin,0.02587746724950884,0.010496463342189241,0.047891358049884515
3,3,Jerry Springer,0.10618141615075667,0.02610577118216426,0.2568696124690323
3,3,Willa Ford,0.12207769343594815,0.02829504173222986,0.2225246369366488
3,3,Vivica A. Fox,0.10243300715061766,0.01096529891580644,0.21049566097412314
3,3,Joey Lawrence,0.14068663083372457,0.02132185808199465,0.29534414626828787
3,3,Emmitt Smith,0.13189846599455188,0.03688523494871977,0.25969892328777694
3,4,Mario Lopez,0.13930955916490925,0.013088308312038232,0.316873870973857
3,4,Sara Evans,0.14703040178565752,0.03913255064155283,0.2945302463330014
3,4,Monique Coleman,0.14091531269839522,0.02316436172707899,0.32455971623955787
3,4,Jerry Springer,0.15331847825365597,0.04463439293488641,0.30776627490399294
3,4,Willa Ford,0.11287656272689049,0.011089067586217013,0.24367158252080276
3,4,Vivica A. Fox,0.031354009404497285,0.010047366109073924,0.06247507463980264
3,4,Joey Lawrence,0.13937907092049068,0.017267410635007408,0.3290898403326793
3,4,Emmitt Smith,0.13581660510359286,0.012082322492524467,0.24543120987265765
3,5,Mario Lopez,0.16275395218860236,0.014654461859064761,0.33878144948140443
3,5,Sara Evans,0.16995552057403965,0.043110439399534226,0.3031688421403116
3,5,Monique Coleman,0.1481821339960005,0.022188276601968086,0.28554640620111527
3,5,Jerry Springer,0.17598250359956674,0.048412769235354765,0.32166322254648205
3,5,Willa Ford,0.031938417154390546,0.01035598548037342,0.06331710321609474
3,5,Joey Lawrence,0.16528235880586284,0.02224251338789121,0.3210619480633142
3,5,Emmitt Smith,0.14590511376662346,0.027459940886814027,0.2988008086933788
3,7,Mario Lopez,0.22779843963998028,0.05435995413561112,0.4187693055013041
3,7,Monique Coleman,0.2292924564751835,0.0636227441197782,0.42098975502387004
3,7,Jerry Springer,0.08631197028776241,0.014825373306908904,0.15938381776917449
3,7,Joey Lawrence,0.23930558872523458,0.0713669219241021,0.44183960544282247
3,7,Emmitt Smith,0.2172915449429604,0.04266926381054328,0.4045103165963691
3,8,Mario Lopez,0.2860736075194059,0.11849385572705254,0.5185698801286701
3,8,Emmitt Smith,0.28962347632569635,0.14632511162638182,0.46660625696558333
3,8,Joey Lawrence,0.3001254284614559,0.1335512711956705,0.49559995244096866
3,8,Monique Coleman,0.12417748764596116,0.02416578747077447,0.21623519857787585
4,2,Leeza Gibbons,0.086748213733135,0.016533686705676662,0.18109392134310298
4,2,Ian Ziering,0.10192490792655634,0.010363773530477193,0.29388830715482483
4,2,Joey Fatone,0.11698148767906828,0.011791940041032668,0.3053509280132666
4,2,John Ratzenberger,0.11166227759044518,0.013369526915600775,0.2593956656963962
4,2,Heather Mills,0.08682892583574718,0.010311957862506452,0.22376674425925938
4,2,Billy Ray Cyrus,0.09452875759898662,0.015085773503136038,0.24273857003203936
4,2,Laila Ali,0.07344577672666383,0.011008765527967408,0.20557267685080785
4,2,Clyde Drexler,0.12747117485420678,0.02433214136004468,0.3274909636730123
4,2,Paulina Porizkova,0.018984884314091063,0.010091438578448547,0.03304057945908891
4,2,Apolo Anton Ohno,0.08862105513835736,0.010340971799448663,0.25299900506604156
4,2,Shandi Finnessey,0.09280253852319235,0.01977857304675857,0.22406020794000234
4,3,Leeza Gibbons,0.11514051886497285,0.012211839418933619,0.24162012760998997
4,3,Ian Ziering,0.10696165237826703,0.010408743430790504,0.2353241673984358
4,3,Joey Fatone,0.08338856451028606,0.01019238770953248,0.19129744619520733
4,3,John Ratzenberger,0.12549358730648372,0.02781905190833705,0.2824453778470945
4,3,Heather Mills,0.0994816144769887,0.016909542605551154,0.21269814330222922
4,3,Billy Ray Cyrus,0.10459065204514775,0.018735828884522333,0.25324834698308
4,3,Laila Ali,0.09141256941573586,0.011020607532231635,0.19214587604465014
4,3,Clyde Drexler,0.14085464041405038,0.03736234313385102,0.2609915681145963
4,3,Apolo Anton Ohno,0.10907907974424542,0.015717601321971062,0.25989049908335154
4,3,Shandi Finnessey,0.023597120816997705,0.010020196578452531,0.04261319993281769
4,4,Leeza Gibbons,0.03422614182293176,0.01004158877111309,0.06435653590848318
4,4,Ian Ziering,0.09296843855732784,0.010576125730668176,0.22713765138397615
4,4,Joey Fatone,0.11373827599817012,0.010220197089262488,0.25886802887735877
4,4,John Ratzenberger,0.14598770120707616,0.027115955734252607,0.31020398242133085
4,4,Heather Mills,0.11340235211430119,0.010331398689373538,0.24084501577731388
4,4,Billy Ray Cyrus,0.11528737600035817,0.023077738427231247,0.264956330341926
4,4,Laila Ali,0.11797833900914653,0.010916630003555375,0.258890960839128
4,4,Clyde Drexler,0.15322049395709417,0.036169195035797935,0.2890365061884049
4,4,Apolo Anton Ohno,0.11319088130259364,0.010163634751117777,0.26604053490395124
4,5,Ian Ziering,0.12380226807483043,0.010793457474630782,0.29009627699166096
4,5,Joey Fatone,0.12168583665162892,0.012199665324413097,0.3125768018600957
4,5,John Ratzenberger,0.1601496935648602,0.01907005607133456,0.32911494027043176
4,5,Heather Mills,0.1353444097095721,0.010966665923690453,0.255674985784745
4,5,Billy Ray Cyrus,0.1456403042155335,0.016477804391920734,0.3184542837272665
4,5,Laila Ali,0.12085902801269058,0.010629219775622803,0.28599138354723563
4,5,Clyde Drexler,0.05118950887978769,0.010021972810236961,0.10008351386399639
4,5,Apolo Anton Ohno,0.1413289509531971,0.01024305042587074,0.3029606370534873
4,6,Ian Ziering,0.15151643854670904,0.017012247095177298,0.3062470848380632
4,6,Joey Fatone,0.14450785841066657,0.010449702236592535,0.3096070532073467
4,6,John Ratzenberger,0.19665658426235647,0.037168438211202116,0.3720403136260326
4,6,Heather Mills,0.03487834902502506,0.011011077190746583,0.06754308006211267
4,6,Billy Ray Cyrus,0.16969984129725238,0.040714993636003644,0.35735622954627494
4,6,Laila Ali,0.1344598130485431,0.010315126530924762,0.3168617941741986
4,6,Apolo Anton Ohno,0.16828111533560727,0.0158486875994172,0.3864279273482988
4,7,Ian Ziering,0.18516679868590064,0.027201162719395232,0.36813887719425703
4,7,Joey Fatone,0.1854375932918644,0.033881022382898474,0.36170352064955696
4,7,John Ratzenberger,0.060513670840924426,0.012534625795018961,0.11683786342596864
4,7,Billy Ray Cyrus,0.2175884742463168,0.0826564526982616,0.3913411062830122
4,7,Laila Ali,0.16672094372132318,0.010482913608369213,0.3365245247092392
4,7,Apolo Anton Ohno,0.1845725191721434,0.030324559740965484,0.39842656819004846
4,8,Ian Ziering,0.227244837498091,0.05120680062243959,0.39383680752143163
4,8,Joey Fatone,0.23505752124652124,0.05875912704432148,0.4214762658295596
4,8,Billy Ray Cyrus,0.10351235844435108,0.018367297328980882,0.18830472963150172
4,8,Laila Ali,0.20118841253825234,0.020637423266814402,0.3863440400761082
4,8,Apolo Anton Ohno,0.23299687026872445,0.04299289363706971,0.41074334017518954
4,9,Ian Ziering,0.12300576272544105,0.02891753420055425,0.21735660784484567
4,9,Joey Fatone,0.2922047070552191,0.1320652366668125,0.48636533771076823
4,9,Laila Ali,0.2843601018734738,0.13304433760180834,0.4747094967032465
4,9,Apolo Anton Ohno,0.3004294283471386,0.14824349715416513,0.5114528387863153
5,1,Josie Maran,0.022992881223760538,0.010011477150463369,0.04039365986187355
5,1,Mark Cuban,0.10455073180081298,0.01046439895131946,0.2611775201105491
5,1,Jane Seymour,0.1009201491855532,0.010218846666281268,0.2649822686687355
5,1,Mel B,0.07251687635883043,0.010726068455013577,0.1671615300779156
5,1,Sabrina Bryan,0.07524642083899612,0.010138817282886622,0.20352265037275347
5,1,Cameron Mathison,0.11855098650014384,0.013252566591107379,0.30079318129741517
5,1,Floyd Mayweather Jr. ,0.0760695173430439,0.012515573288946596,0.1820295593242806
5,1,Jennie Garth,0.08607624987564069,0.010111670535642242,0.1865546754947692
5,1,Marie Osmond,0.09288591509692011,0.010019889964419606,0.2609815229215662
5,1,Albert Reed,0.07923501036679773,0.010073130945668085,0.17937442399755169
5,1,Wayne Newton,0.0751730274972827,0.010494896618906374,0.16618073134766928
5,1,Helio Castroneves,0.09578223393309204,0.010053481805267384,0.24613170171037999
5,2,Mark Cuban,0.09533514558123872,0.03297289645845139,0.19934307524359166
5,2,Jane Seymour,0.09963531417991398,0.0128729381809434,0.21068497589451868
5,2,Mel B,0.0827167301518997,0.013755482693236093,0.1920882029565094
5,2,Sabrina Bryan,0.09106424137339598,0.010304141304442212,0.21062325209017604
5,2,Cameron Mathison,0.09192015464075068,0.02094318096183774,0.1916348055803754
5,2,Floyd Mayweather Jr. ,0.09398283420192718,0.013091158723900941,0.24261552941053752
5,2,Jennie Garth,0.1218310525726235,0.012406149616662773,0.2874498791749294
5,2,Marie Osmond,0.09717638311209303,0.013262809376355099,0.24243718001345646
5,2,Albert Reed,0.01904064452527626,0.010120999458292687,0.03446109174159848
5,2,Wayne Newton,0.12232034075765988,0.03765955336020188,0.25695817168563595
5,2,Helio Castroneves,0.08497715899527183,0.011146996058644353,0.22166507652701883
5,3,Mark Cuban,0.13664105646298422,0.011997914222507433,0.293596859242419
5,3,Jane Seymour,0.1013606784178983,0.010976189642224481,0.2351455087720574
5,3,Mel B,0.11787465391353567,0.010175253500324988,0.2665350032024024
5,3,Sabrina Bryan,0.10370045311221208,0.013231191257348802,0.24377222985283137
5,3,Cameron Mathison,0.1058334666038451,0.010193649063661039,0.23322524167116127
5,3,Floyd Mayweather Jr. ,0.10236134438298565,0.010888727853961605,0.2334581464718214
5,3,Jennie Garth,0.11494220655036227,0.012684118891083188,0.2625056192841764
5,3,Marie Osmond,0.09692807933189587,0.010107841351270411,0.23405437690010916
5,3,Wayne Newton,0.029477395254218792,0.010077466149848864,0.053079951709955164
5,3,Helio Castroneves,0.0908806659388292,0.011548873964893056,0.21408735899047782
5,4,Mark Cuban,0.14864737623857735,0.028155716276336097,0.3059086218171176
5,4,Jane Seymour,0.10853428138834108,0.013291145065056308,0.25155926487603736
5,4,Mel B,0.12113066883338834,0.010977950072733908,0.26358371743837977
5,4,Sabrina Bryan,0.11004761886364188,0.010819742406361927,0.25396976646989844
5,4,Cameron Mathison,0.12155026633676697,0.013254418613082672,0.24686089720236926
5,4,Floyd Mayweather Jr. ,0.027424099788213727,0.010198573088842082,0.05490013818949399
5,4,Jennie Garth,0.1316708679832566,0.014079285204876295,0.2966558313999736
5,4,Marie Osmond,0.11399458910800678,0.010554396181111923,0.24327584569315042
5,4,Helio Castroneves,0.11700023143999373,0.011408238494216773,0.2719835149135992
5,5,Mark Cuban,0.037394623126630576,0.010152570102368494,0.07467505623176057
5,5,Jane Seymour,0.13852058267408537,0.014758112151672316,0.26929730667173113
5,5,Mel B,0.13835280154873283,0.014975578396074576,0.3176739306764501
5,5,Sabrina Bryan,0.11902278358976018,0.01287985609289194,0.2570671112598754
5,5,Cameron Mathison,0.13529753733846483,0.016919494104646233,0.3038602900162178
5,5,Jennie Garth,0.14727604092493324,0.014921673273281828,0.29672934177224924
5,5,Marie Osmond,0.14282619487176798,0.017622625875717533,0.30217755747159164
5,5,Helio Castroneves,0.14130943590165407,0.011153013405125081,0.32469441635537366
5,6,Jane Seymour,0.18076660553372745,0.051080182323193626,0.3326788551162032
5,6,Mel B,0.13772518811723616,0.013149670173612644,0.2957244452882058
5,6,Sabrina Bryan,0.03893510982380895,0.010441268177396892,0.08099867631362316
5,6,Cameron Mathison,0.17095886834348242,0.035123179712634664,0.36002499926125325
5,6,Jennie Garth,0.1591739055751429,0.027781001856203094,0.3320752384360866
5,6,Marie Osmond,0.1767673847227989,0.04358952425906348,0.33196018527628923
5,6,Helio Castroneves,0.13567293796934732,0.011987084077149934,0.2665004409620521
5,7,Jane Seymour,0.050945399965434165,0.011844103360542854,0.10660553224105562
5,7,Mel B,0.18863222724896203,0.023166445976653394,0.37803425479582337
5,7,Cameron Mathison,0.18200267329597622,0.03228423094840694,0.3124812748862482
5,7,Jennie Garth,0.21712004050090442,0.03371527510114089,0.4257315645045326
5,7,Marie Osmond,0.18123383175360075,0.025063476412638445,0.38874216247931104
5,7,Helio Castroneves,0.18006582724559947,0.0454555173250241,0.32413954324032296
5,8,Mel B,0.22074761451434102,0.05380648298699833,0.41532062012520937
5,8,Cameron Mathison,0.06942300490740054,0.011319030367618721,0.13042624035058145
5,8,Jennie Garth,0.25168134225184996,0.06536534346273548,0.44610224982968644
5,8,Marie Osmond,0.23045690308937036,0.07389922026721431,0.41471500885604484
5,8,Helio Castroneves,0.22769113526086904,0.038880630091594495,0.40351934762536473
5,9,Jennie Garth,0.11911112355473336,0.031079050907692196,0.21343102705158662
5,9,Mel B,0.27183902443907404,0.11631892652700324,0.48732204671480306
5,9,Marie Osmond,0.30196927188014794,0.1304697146920441,0.48774219795365326
5,9,Helio Castroneves,0.307080580110416,0.14253597093930087,0.5018182610050583
6,2,Cristian de la Fuente,0.10023359171581024,0.010814344773036538,0.22392614523191223
6,2,Jason Taylor,0.0891432025328098,0.010140830860354725,0.26627273062927836
6,2,Priscilla Presley,0.07779027241848255,0.010161887064885189,0.16633677688150517
6,2,Steve Guttenberg,0.0898533880517817,0.014534374271578832,0.2112739431733351
6,2,Marissa Jaret Winokur,0.08779220403372315,0.010270781721619915,0.19895102631894263
6,2,Penn Jillette,0.04145743285168515,0.010135172449814047,0.09500251671041732
6,2,Kristi Yamaguchi,0.08666015153749043,0.010134956225340677,0.2571833076474866
6,2,Shannon Elizabeth,0.09210454877105193,0.010244659801380443,0.2453601334233713
6,2,Mario,0.1234649174856501,0.01000588242745986,0.29761460799425493
6,2,Marlee Matlin,0.0914192973177105,0.010229178744153591,0.2046522060977487
6,2,Adam Carolla,0.07650549698111124,0.01008246649524924,0.19072215480784757
6,2,Monica Seles,0.043575496231699484,0.010046479312871852,0.10121638287075463
6,3,Cristian de la Fuente,0.0943391966061063,0.021420945335793258,0.2288442760768721
6,3,Jason Taylor,0.12616838561025623,0.012387703062005036,0.301227620982094
6,3,Priscilla Presley,0.09772278634181027,0.014797096834145134,0.2160129363045041
6,3,Steve Guttenberg,0.02370867992220242,0.010064193807804517,0.043384526241905856
6,3,Marissa Jaret Winokur,0.1321735113812582,0.02758596797138759,0.2782530849104321
6,3,Kristi Yamaguchi,0.10374643486701854,0.011437128796355474,0.21183827092845048
6,3,Shannon Elizabeth,0.10307120657785862,0.011155794695796313,0.228636678569756
6,3,Mario,0.10257582954285066,0.013424161832342081,0.20838538696647255
6,3,Marlee Matlin,0.10304900735815727,0.015983620117652038,0.2363110970411984
6,3,Adam Carolla,0.1134449618816659,0.020492773562734993,0.23266860053703486
6,4,Cristian de la Fuente,0.13249329457636938,0.014850511457934382,0.2800028124004641
6,4,Jason Taylor,0.12907394584054482,0.02223015845595905,0.27457465672855497
6,4,Priscilla Presley,0.11322062075972332,0.012690926031160489,0.24749842493539412
6,4,Marissa Jaret Winokur,0.13769590167962004,0.010948318367903196,0.307383017392509
6,4,Kristi Yamaguchi,0.11403495355844143,0.010118687024315978,0.24610669134288904
6,4,Shannon Elizabeth,0.11957326656765394,0.01126641552162113,0.234443142312812
6,4,Mario,0.10884234030991259,0.011447295003628746,0.24471905165226718
6,4,Marlee Matlin,0.1103097205116096,0.01459164346748959,0.23783514150973606
6,4,Adam Carolla,0.03475595617653189,0.01022045164456685,0.06892807183539536
6,5,Cristian de la Fuente,0.13448757123429608,0.027356975762828018,0.27522090547723294
6,5,Jason Taylor,0.13345050855119325,0.014965408647876615,0.2897279973196774
6,5,Priscilla Presley,0.037167389658687794,0.010138830541385353,0.08309612104706077
6,5,Marissa Jaret Winokur,0.14842297400790436,0.01779230986520071,0.33096022494603733
6,5,Kristi Yamaguchi,0.11260009047197073,0.012032778638379945,0.26147012630721034
6,5,Shannon Elizabeth,0.15207240613764647,0.011560271180790416,0.32225905590432075
6,5,Mario,0.11862255884220839,0.012761573190518743,0.2427074453494178
6,5,Marlee Matlin,0.1631765011060561,0.021328968494622645,0.3145458482480877
6,6,Cristian de la Fuente,0.16429288575658801,0.029384031682396693,0.320279695738548
6,6,Jason Taylor,0.1494554597943178,0.023565490072747705,0.3195555086676348
6,6,Marissa Jaret Winokur,0.14403315435098601,0.02142137391530517,0.30953177252173614
6,6,Kristi Yamaguchi,0.14681859227889912,0.022107433098072782,0.33942088851632435
6,6,Shannon Elizabeth,0.18545690909248225,0.033074343458444656,0.36492552188249844
6,6,Mario,0.16023409508806266,0.013631452174518867,0.34664277168791763
6,6,Marlee Matlin,0.04970890362933584,0.010668382229014126,0.10107061495681448
6,7,Cristian de la Fuente,0.2037929603045593,0.06865522535142782,0.3919899830130898
6,7,Jason Taylor,0.18517348412181517,0.021408542850541085,0.3711530057391291
6,7,Marissa Jaret Winokur,0.17885172281692016,0.030229069303579256,0.34947490348312266
6,7,Kristi Yamaguchi,0.1823253814431604,0.032748541678262515,0.35454779030340067
6,7,Shannon Elizabeth,0.04832876226391621,0.010425714326602482,0.10605043431997643
6,7,Mario,0.20152768897293766,0.03080545324364494,0.3591560448594421
6,8,Cristian de la Fuente,0.22423569315842495,0.07286190623989243,0.4279589558386119
6,8,Jason Taylor,0.22743610139054318,0.058215368381753604,0.4113970494255305
6,8,Marissa Jaret Winokur,0.2471804148516092,0.047950206199864,0.3798942197556844
6,8,Kristi Yamaguchi,0.22568529589444053,0.05543442226048395,0.41239033546143145
6,8,Mario,0.0754624946766653,0.010072766298394101,0.15160188741566427
6,9,Cristian de la Fuente,0.2846616139209923,0.13255955462217373,0.4643494187703231
6,9,Jason Taylor,0.287378840338991,0.11812264228412803,0.4531098588390294
6,9,Marissa Jaret Winokur,0.1260166260653269,0.018476393146798414,0.2147519395821437
6,9,Kristi Yamaguchi,0.30194291968018233,0.10654159964819189,0.4679156663262778
7,1,Ted McGinley,0.03873139286880496,0.01002306982152768,0.08004170376393215
7,1,Warren Sapp,0.12859347543966823,0.010252752305649943,0.31690692427243905
7,1,Cloris Leachman,0.09712867174059524,0.020193762183518826,0.24794284630743924
7,1,Maurice Greene,0.057212068312869326,0.010059456014925049,0.15540918773761647
7,1,Brooke Burke,0.06461050786790676,0.010005513740186682,0.1844204481833615
7,1,Kim Kardashian,0.058878864309026335,0.01004633625130395,0.14204338196531363
7,1,Rocco DiSpirito,0.06886619909728449,0.01421038076818006,0.1510740254623519
7,1,Toni Braxton,0.10798872510161138,0.010040488299315337,0.28787003539530265
7,1,Susan Lucci,0.10467086892517129,0.010021907545280529,0.27542008885173913
7,1,Jeffrey Ross,0.034260986923681847,0.010004911638127502,0.08995624995855198
7,1,Misty May-Treanor,0.07710115919210551,0.010098295169208484,0.19698112953476815
7,1,Cody Linley,0.07335336993033391,0.010129949534925095,0.16198808538976464
7,1,Lance Bass,0.08860371031379483,0.01000435123142051,0.23696089466843973
7,2,Warren Sapp,0.09353396696238431,0.010732183855274129,0.2320251226453604
7,2,Cloris Leachman,0.13132594334628153,0.0321422701810974,0.28349285876937486
7,2,Maurice Greene,0.1059683776930917,0.01112155517990067,0.2570487649728795
7,2,Brooke Burke,0.0941008460052798,0.010370835634712063,0.21993869137319796
7,2,Rocco DiSpirito,0.09888875617272383,0.017904292816801528,0.20622537365559357
7,2,Toni Braxton,0.07503767218959399,0.010823157625073743,0.2058058398824602
7,2,Susan Lucci,0.07986585980000856,0.010282930882912614,0.1752351085521408
7,2,Kim Kardashian,0.0237358790703542,0.010030554370589109,0.04254331975013051
7,2,Misty May-Treanor,0.09825429323027567,0.01001886427852184,0.22229850683563038
7,2,Cody Linley,0.08122601112789345,0.010244499890280678,0.19140331457505108
7,2,Lance Bass,0.11806239430462391,0.011148044715683196,0.3443194809001374
7,4,Warren Sapp,0.10995693060302536,0.011817548956646825,0.26871338342770934
7,4,Cloris Leachman,0.1635256226835081,0.0159684096213151,0.36943299005114993
7,4,Maurice Greene,0.13864504395027838,0.010539140169945645,0.2837551814496843
7,4,Brooke Burke,0.11614582932044601,0.01142862347702188,0.24734099574408386
7,4,Toni Braxton,0.09960080454981729,0.010598993764069347,0.21020279835812242
7,4,Susan Lucci,0.10394490416418231,0.011288340650451503,0.2322662778505325
7,4,Rocco DiSpirito,0.03531458589558209,0.010500389126490817,0.06904043747958788
7,4,Cody Linley,0.1133898611620673,0.011546119365233212,0.21951379495322323
7,4,Lance Bass,0.11947641757541447,0.011192568208559964,0.2727238963637455
7,5,Warren Sapp,0.12183336134759867,0.010593239816237337,0.23787111669576774
7,5,Cloris Leachman,0.1624770361059624,0.02827198420338183,0.29465195995187854
7,5,Maurice Greene,0.12352259263212773,0.017940120708709133,0.2969242601870976
7,5,Brooke Burke,0.14763972089348812,0.014637509719914711,0.3115074237626364
7,5,Toni Braxton,0.031502166287714496,0.010161278727378372,0.062118255943944684
7,5,Susan Lucci,0.12955015901818462,0.01814056014070711,0.279618379096066
