season,week,contestant,voting_method,p_wrongful,p_correct,ci_lower,ci_upper,n_samples,wrongful_count,correct_count,classification,fan_vote_lower,fan_vote_upper,fan_vote_mean,fan_vote_median
15,2,Joey Fatone,percent,0.826,0.174,0.8152423946073641,0.8362570453429332,5000,4130,870,Uncertain,0.009999000000000001,0.08514509420289856,0.04683565628828559,0.045849577721053164
15,3,Helio Castroneves,percent,0.8684,0.1316,0.8587460797281686,0.8774882567064618,5000,4342,658,Uncertain,0.009999000000000001,0.0986404877697842,0.0547319352155881,0.05416741781361881
15,3,Drew Lachey,percent,0.796,0.204,0.7846049977465387,0.8069405060120137,5000,3980,1020,Uncertain,0.009999000000000001,0.10349660287769785,0.05642874902731329,0.05608062636377381
15,4,Bristol Palin,percent,0.7108,0.2892,0.6980745890289819,0.723201735945014,5000,3554,1446,Uncertain,0.009999000000000001,0.12268900743044751,0.06709623345966806,0.06690517417743613
15,6,Sabrina Bryan,percent,0.8252,0.1748,0.8144240083036643,0.8354766600148532,5000,4126,874,Uncertain,0.009999000000000001,0.11725688716814159,0.06985100874117098,0.07054781104886454
15,8,Gilles Marini,percent,0.828,0.172,0.8172887167314612,0.8382076522982859,5000,4140,860,Uncertain,0.009999000000000001,0.16342062585019676,0.09611650986353797,0.0977017559631885
15,8,Kirstie Alley,percent,0.6742,0.3258,0.6610796083372266,0.6870529144828403,5000,3371,1629,Uncertain,0.009999000000000001,0.1792181188591046,0.09941088331793341,0.09939161729598991
15,9,Apolo Anton Ohno,percent,0.7574,0.2426,0.7453235896242815,0.769081182900892,5000,3787,1213,Uncertain,0.009999000000000001,0.24671273236645186,0.15438025945379522,0.15780809311239924
15,9,Emmitt Smith,percent,0.6826,0.3174,0.6695619853259701,0.6953576396277855,5000,3413,1587,Uncertain,0.009999000000000001,0.25528189953489266,0.15450850274744565,0.15662914890583485
16,3,Wynonna Judd,percent,0.5904,0.4096,0.5767047637302916,0.603956430660834,5000,2952,2048,Uncertain,0.009999000000000001,0.11798846775568983,0.05629107917122025,0.05269687549414607
16,4,Lisa Vanderpump,percent,0.6742,0.3258,0.6610796083372266,0.6870529144828403,5000,3371,1629,Uncertain,0.009999000000000001,0.11964305714285713,0.061807603210031724,0.05939079435060748
16,5,D. L. Hughley,percent,0.6414,0.3586,0.6280025621416813,0.654580323775411,5000,3207,1793,Uncertain,0.009999000000000001,0.13609804253056887,0.06970135928860452,0.06724764718494024
16,6,Victor Ortiz,percent,0.6278,0.3722,0.6143077455335494,0.641096022643285,5000,3139,1861,Uncertain,0.009999000000000001,0.1438994542440318,0.0779147430445788,0.0762219573857524
16,7,Andy Dick,percent,0.3656,0.6344,0.35235869360888894,0.3790476722520928,5000,1828,3172,Uncertain,0.009999000000000001,0.19332326708074538,0.09029920265029316,0.0856558105961151
16,8,Sean Lowe,percent,0.4798,0.5202,0.465972838236782,0.49365817806077644,5000,2399,2601,Uncertain,0.009999000000000001,0.19828543515541264,0.10755032789389952,0.10643185839352233
16,9,Ingo Rademacher,percent,0.5162,0.4838,0.5023408589769139,0.5300342665666283,5000,2581,2419,Uncertain,0.009999000000000001,0.2191493361702128,0.1307179437586121,0.13234248985193547
16,10,Alexandra Raisman,percent,0.5278,0.4722,0.5139460992275473,0.5416112149768033,5000,2639,2361,Uncertain,0.009999000000000001,0.2521370402876412,0.16781318499880343,0.1734744947760256
