season,week,contestant,voting_method,p_wrongful,p_correct,ci_lower,ci_upper,n_samples,wrongful_count,correct_count,classification,fan_vote_lower,fan_vote_upper,fan_vote_mean,fan_vote_median
30,3,Christine Chiu,rank,1.0,0.0,0.9992322698624194,1.0,5000,5000,0,Definite-Wrongful,0.04714285714285715,0.9528571428571428,0.0365754522282157,0.03616736815776693
30,4,Brian Austin Green,rank,0.0,1.0,0.0,0.000767730137580694,5000,0,5000,Definite-Correct,0.06,0.94,0.007827551681557174,0.00783857386542549
30,4,Matt James,rank,1.0,0.0,0.9992322698624194,1.0,5000,5000,0,Definite-Wrongful,0.05769230769230771,0.9423076923076923,0.045146358177177444,0.045260239410274565
30,5,Melanie C,rank,0.0002,0.9998,3.5304875272480036e-05,0.0011321181702531819,5000,1,4999,Definite-Correct,0.049090909090909074,0.9509090909090909,0.008252434644590483,0.008252784870970163
30,6,Kenya Moore,rank,0.0002,0.9998,3.5304875272480036e-05,0.0011321181702531819,5000,1,4999,Definite-Correct,0.06,0.94,0.008518062436069718,0.00843124108339485
30,7,"Mike ""The Miz"" Mizanin",rank,0.701,0.299,0.6881595015581089,0.7135318709265835,5000,3505,1495,Uncertain,0.06,0.94,0.11992165964171977,0.10749740116698923
30,8,Jimmie Allen,rank,0.6258,0.3742,0.6122947640827537,0.639112075014631,5000,3129,1871,Uncertain,0.06,0.94,0.12885116576420136,0.11620558541175775
30,8,Olivia Jade,rank,0.8838,0.1162,0.874621042536807,0.8923896478095862,5000,4419,581,Uncertain,0.05249999999999999,0.9475,0.12607540658691696,0.11262260656440848
30,9,Melora Hardin,rank,0.77,0.23,0.7581304671390328,0.7814549585866737,5000,3850,1150,Uncertain,0.05499999999999999,0.9450000000000001,0.16601087362123482,0.15147471689631264
30,9,Suni Lee,rank,0.941,0.059,0.9341239820825827,0.947198879936071,5000,4705,295,Uncertain,0.044999999999999984,0.9550000000000001,0.1631872765830266,0.15006440594208265
31,1,Jason Lewis,rank,1.0,0.0,0.9992322698624194,1.0,5000,5000,0,Definite-Wrongful,0.05812499999999998,0.941875,0.04219128325012284,0.0421099721162162
31,2,Teresa Giudice,rank,0.0,1.0,0.0,0.000767730137580694,5000,0,5000,Definite-Correct,0.057999999999999996,0.942,0.007436043804566009,0.007440521835519118
31,3,Cheryl Ladd,rank,0.9404,0.0596,0.9334934874902042,0.9466302958046148,5000,4702,298,Uncertain,0.05785714285714283,0.9421428571428572,0.04374924567614703,0.04373341378198367
31,4,Sam Champion,rank,0.264,0.736,0.25196619907270873,0.2763961695522295,5000,1320,3680,Uncertain,0.06,0.94,0.04803183708981859,0.04615708831090748
31,5,Joseph Baena,rank,0.5508,0.4492,0.5369786620490675,0.5645433365689543,5000,2754,2246,Uncertain,0.05499999999999999,0.9450000000000001,0.04588792507483847,0.0439019549170966
31,6,Jessie James Decker,rank,0.9608,0.0392,0.9550573107844406,0.9658351491207652,5000,4804,196,Definite-Wrongful,0.056999999999999995,0.9430000000000001,0.4052748570165253,0.4161093484546179
31,7,Jordin Sparks,rank,0.7524,0.2476,0.7402454033992679,0.7641670464272813,5000,3762,1238,Uncertain,0.05666666666666664,0.9433333333333334,0.11646005307265675,0.1038136569150104
31,8,Heidi D'Amelio,rank,0.719,0.281,0.7063763583612124,0.7312873758385272,5000,3595,1405,Uncertain,0.05625000000000002,0.94375,0.1263006766767929,0.11310440781015335
31,8,Vinny Guadagnino,rank,0.4854,0.5146,0.47156314001711264,0.4992592777029048,5000,2427,2573,Uncertain,0.06,0.94,0.12540059919441382,0.11097568940751584
31,9,Trevor Donovan,rank,0.5922,0.4078,0.5785126373775676,0.6057457931850624,5000,2961,2039,Uncertain,0.06,0.94,0.16302039679171007,0.14759542372086526
31,9,Daniel Durant,rank,0.6954,0.3046,0.6824968599724054,0.708003111089828,5000,3477,1523,Uncertain,0.05499999999999999,0.9450000000000001,0.167013546418953,0.1520283692727126
32,1,Matt Walsh,rank,1.0,0.0,0.9992322698624194,1.0,5000,5000,0,Definite-Wrongful,0.05785714285714283,0.9421428571428572,0.09858279557869096,0.06362397506817934
32,2,Jamie Lynn Spears,rank,1.0,0.0,0.9992322698624194,1.0,5000,5000,0,Definite-Wrongful,0.05076923076923079,0.9492307692307692,0.03921588266369869,0.03893113485437691
32,3,Tyson Beckford,rank,0.9998,0.0002,0.998867881829747,0.9999646951247276,5000,4999,1,Definite-Wrongful,0.06,0.94,0.0479591782709774,0.04769970592878979
32,4,Adrian Peterson,rank,1.0,0.0,0.9992322698624194,1.0,5000,5000,0,Definite-Wrongful,0.05181818181818182,0.9481818181818182,0.044579864230238124,0.04250336596462076
32,5,Mira Sorvino,rank,1.0,0.0,0.9992322698624194,1.0,5000,5000,0,Definite-Wrongful,0.05399999999999999,0.946,0.40696676720129404,0.41336695313977245
32,6,Mauricio Umansky,rank,0.878,0.122,0.8686367390633355,0.8867828569526536,5000,4390,610,Uncertain,0.04999999999999999,0.95,0.11097503090119198,0.09864336217254788
32,7,Lele Pons,rank,0.9956,0.0044,0.9933465688042807,0.9970924570833494,5000,4978,22,Definite-Wrongful,0.04125000000000001,0.95875,0.12273727109871352,0.10961923215395257
32,8,Barry Williams,rank,0.8864,0.1136,0.8773059279365567,0.8949007702131209,5000,4432,568,Uncertain,0.051428571428571435,0.9485714285714286,0.1428772603248518,0.12856914763180347
32,9,Harry Jowsey,rank,0.3998,0.6002,0.3863037761959144,0.4134500769236569,5000,1999,3001,Uncertain,0.06,0.94,0.15950700632879095,0.14303667730263914
33,2,Tori Spelling,rank,0.0,1.0,0.0,0.000767730137580694,5000,0,5000,Definite-Correct,0.05307692307692308,0.946923076923077,0.007830614236869909,0.007792129693870066
33,2,Anna Delvey,rank,1.0,0.0,0.9992322698624194,1.0,5000,5000,0,Definite-Wrongful,0.055384615384615365,0.9446153846153846,0.04337335241201306,0.04316301047787188
33,3,Eric Roberts,rank,0.914,0.086,0.9059073489744736,0.9214569704716098,5000,4570,430,Uncertain,0.05727272727272725,0.9427272727272727,0.20404357450605476,0.16097992722406645
33,3,Reginald VelJohnson,rank,0.152,0.848,0.14231585240279446,0.1622184877729617,5000,760,4240,Uncertain,0.06,0.94,0.05601819047079347,0.048941658913033245
33,4,Brooks Nader,rank,0.9712,0.0288,0.9661901590547631,0.9754863320635808,5000,4856,144,Definite-Wrongful,0.043333333333333335,0.9566666666666667,0.10787505317188015,0.09527600179176984
33,5,Phaedra Parks,rank,0.7284,0.2716,0.7158993333380734,0.7405499675350797,5000,3642,1358,Uncertain,0.05625000000000002,0.94375,0.12909575021874845,0.11550686984534517
33,6,Jenn Tran,rank,0.993,0.007,0.9902806229724375,0.994962395111908,5000,4965,35,Definite-Wrongful,0.04285714285714287,0.9571428571428571,0.14260764156833503,0.12837328088676508
33,7,Dwight Howard ,rank,0.5938,0.4062,0.5801197947948096,0.6073361790313803,5000,2969,2031,Uncertain,0.06,0.94,0.16602827959826646,0.15107935857531932
34,2,Corey Feldman,rank,1.0,0.0,0.9992322698624194,1.0,5000,5000,0,Definite-Wrongful,0.06,0.94,0.35117472067079963,0.36036624565417097
34,2,Baron Davis,rank,1.0,0.0,0.9992322698624194,1.0,5000,5000,0,Definite-Wrongful,0.05357142857142855,0.9464285714285714,0.04068123308073277,0.04054649786256663
34,3,Lauren Jauregui,rank,0.9998,0.0002,0.998867881829747,0.9999646951247276,5000,4999,1,Definite-Wrongful,0.057499999999999996,0.9425,0.06780739784033228,0.0450757748333933
34,4,Hilaria Baldwin,rank,1.0,0.0,0.9992322698624194,1.0,5000,5000,0,Definite-Wrongful,0.046363636363636385,0.9536363636363636,0.04040785506066217,0.038062329858806296
34,6,Scott Hoying,rank,0.0,1.0,0.0,0.000767730137580694,5000,0,5000,Definite-Correct,0.056999999999999995,0.9430000000000001,0.00848750770150962,0.008460260307087538
34,7,Jen Affleck,rank,0.844,0.156,0.8336784573600691,0.8537933443052754,5000,4220,780,Uncertain,0.053333333333333344,0.9466666666666667,0.11308744667151256,0.10004047887726306
34,8,Danielle Fishel,rank,0.7632,0.2368,0.7512170402745181,0.7747788265810595,5000,3816,1184,Uncertain,0.05625000000000002,0.94375,0.13088885669142716,0.11681996329536797
34,9,Andy Richter,rank,0.5038,0.4962,0.48994351063544295,0.5176506546155114,5000,2519,2481,Uncertain,0.06,0.94,0.13849240515431047,0.12415822795844692
34,10,Whitney Leavitt,rank,0.988,0.012,0.984585187686808,0.9906655076989132,5000,4940,60,Definite-Wrongful,0.03999999999999998,0.96,0.16529640793182462,0.15101325530062643
